9/26/2023 15:52:23,Rua José Calazans Luz,árvore,Acácia,Acacia retinodes Schltdl.,Exótica,"Conhecida como ""Acácia Mimosa"", produz flores amarelas perfumadas quase o ano todo e é uma das poucas acácias que não possui espinhos.",25 - 30 cm,Com podridão leve no tronco,adequado e sem vandalismo,tocando rede elétrica,"De 2,5 até 3,0 m",sem restrições,inadequado,destruição de calçada
10/7/2023 11:22:53,Rua Vicente Eugênio Piedade,árvore,Hibisco,Hibiscus rosa-sinensis L. ,Exótica,"O ""Hibisco"" tem flores comestíveis usadas para chás e suas pétalas eram usadas para polir sapatos no passado.",5 - 10 cm,Com podridão leve no tronco,adequado e sem vandalismo,Desbalanço lateral,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 12:43:03,Rua João Vieira de Camargo,árvore,Hibisco,Hibiscus rosa-sinensis L. ,Exótica,"O ""Hibisco"" tem flores comestíveis usadas para chás e suas pétalas eram usadas para polir sapatos no passado.",30 - 35 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,0  até 2,5 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/15/2023 15:38:43,Rua Laura Calazans Luz de Moura,árvore,Hibisco,Hibiscus rosa-sinensis L. ,Exótica,"O ""Hibisco"" tem flores comestíveis usadas para chás e suas pétalas eram usadas para polir sapatos no passado.",15 - 20 cm,"Com podridão leve no tronco, Hibisco amarelo",com machucados (cortes e rachaduras),balanceada,"De 1,5 até 2,0 m",copa e/ou galhos no caminho,inadequado (menor que um metro quadrado),Normal
10/15/2023 16:27:45,Rua Laura Calazans Luz de Moura,árvore,Ipê amarelo,Handroanthus albus (Cham.) Mattos,Nativa,"O ""Ipê-amarelo"" é a árvore símbolo do Brasil e sua madeira é tão densa que não flutua na água.",20 - 25 cm,Tomado por erva de passarinho e figueira mata pau,adequado e sem vandalismo,"desbalanceada para o imóvel,  tocando rede elétrica,  com erva de passarinho,  com figueira mata pau,  com bromélias","De 2,0  até 2,5 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 16:11:47,Avenida João Barth,árvore,Ipê amarelo,Handroanthus albus (Cham.) Mattos,Nativa,"O ""Ipê-amarelo"" é a árvore símbolo do Brasil e sua madeira é tão densa que não flutua na água.",15 - 20 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:01:11,Avenida João Barth,árvore,Ipê amarelo,Handroanthus albus (Cham.) Mattos,Nativa,"O ""Ipê-amarelo"" é a árvore símbolo do Brasil e sua madeira é tão densa que não flutua na água.",5 - 10 cm,saudável,adequado e sem vandalismo,Muda nova,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:11:11,Avenida João Barth,árvore,Ipê amarelo,Handroanthus albus (Cham.) Mattos,Nativa,"O ""Ipê-amarelo"" é a árvore símbolo do Brasil e sua madeira é tão densa que não flutua na água.",10 - 15 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:17:04,Avenida João Barth,árvore,Ipê rosa,Tabebuia rosea (Bertol.) Bertero ex A.DC.,Nativa,"O ""Ipê-rosa"" floresce quando está quase sem folhas, criando um efeito visual impressionante de copas rosadas.",10 - 15 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/6/2023 17:16:22,Rua  Prof. Jair Barth,árvore,Ipê roxo,Handroanthus heptaphyllus (Vell.) Mattos,Nativa,"O ""Ipê-roxo"" tem flores que mudam de cor conforme envelhecem, do roxo para o rosa claro.",0 - 5 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/15/2023 16:50:56,Rua Laura Calazans Luz de Moura,árvore,Ipê roxo,Handroanthus heptaphyllus (Vell.) Mattos,Nativa,"O ""Ipê-roxo"" tem flores que mudam de cor conforme envelhecem, do roxo para o rosa claro.",50 cm,saudável,adequado e sem vandalismo,"desbalanceada para o imóvel,  com bromélias","De 2,0  até 2,5 m",calçada soerguida (árvore),inadequado (menor que um metro quadrado),destruição de calçada
3/30/2024 16:56:18,Avenida João Barth,árvore,Jacarandá mimoso,Jacaranda cuspidifolia Mart.,Nativa,"Conhecida como ""Jacarandá-mimoso"", suas flores caídas formam tapetes azuis no chão durante a floração.",25 - 30 cm,saudável,adequado e sem vandalismo,"balanceada,  desbalanceada para a rua","Acima de 3,0 m",sem restrições,ausente (colo soterrado),Normal
3/30/2024 16:58:06,Avenida João Barth,árvore,Jacarandá mimoso,Jacaranda cuspidifolia Mart.,Nativa,"Conhecida como ""Jacarandá-mimoso"", suas flores caídas formam tapetes azuis no chão durante a floração.",25 - 30 cm,saudável,adequado e sem vandalismo,"balanceada,  desbalanceada para a rua","Acima de 3,0 m",sem restrições,ausente (colo soterrado),Normal
3/30/2024 16:59:04,Avenida João Barth,árvore,Jacarandá mimoso,Jacaranda cuspidifolia Mart.,Nativa,"Conhecida como ""Jacarandá-mimoso"", suas flores caídas formam tapetes azuis no chão durante a floração.",25 - 30 cm,saudável,"adequado e sem vandalismo, com machucados (cortes e rachaduras)","balanceada,  desbalanceada para a rua","Acima de 3,0 m",sem restrições,ausente (colo soterrado),Normal
10/6/2023 18:10:47,Rua  Prof. Jair Barth,árvore,Leucena,Leucaena leucocephala (Lam.) de Wit,Exótica,"A ""Leucena"" cresce tão rápido que pode atingir 5m em um ano, mas é considerada invasora em muitos locais.",5 - 10 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
9/28/2023 15:52:09,Rua José Calazans Luz,árvore,Manacá-da-serra,Pleroma mutabile (Vell.) Triana,Nativa,"O ""Manacá-da-serra"" tem flores que mudam de cor (branco para rosa e depois roxo) em apenas 3 dias.",35 - 40 cm,"saudável,  presenças de bromélias ",adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 12:02:38,Rua Vicente Eugênio Piedade,árvore,Mangueira,Mangifera indica L.,Exótica,"A ""Mangueira"" pode viver mais de 300 anos e uma única árvore adulta pode produzir até 1.000 frutos por temporada.",Acima de 40 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),destruição de calçada
9/28/2023 15:43:30,Rua José Calazans Luz,árvore,Murta,Myrtus communis L.,Exótica,"A ""Murta"" era considerada sagrada para Vênus na mitologia romana e suas folhas são usadas em perfumaria.",20 - 25 cm,"saudável,  presença de erva de pássaro ",adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
9/28/2023 15:56:13,Rua José Calazans Luz,árvore,Murta,Myrtus communis L.,Exótica,"A ""Murta"" era considerada sagrada para Vênus na mitologia romana e suas folhas são usadas em perfumaria.",0 - 5 cm,saudável,adequado e sem vandalismo,"balanceada,  atrapalhando visão do trânsito","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/6/2023 17:22:13,Rua  Prof. Jair Barth,árvore,Murta,Myrtus communis L.,Exótica,"A ""Murta"" era considerada sagrada para Vênus na mitologia romana e suas folhas são usadas em perfumaria.",5 - 10 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:02:42,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,adequado e sem vandalismo,"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),destruição de calçada
10/7/2023 13:03:49,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,adequado e sem vandalismo,"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:04:46,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",10 - 15 cm,saudável,adequado e sem vandalismo,"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:05:43,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",20 - 25 cm,saudável,adequado e sem vandalismo,"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:06:29,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:07:29,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",20 - 25 cm,saudável,com machucados (cortes e rachaduras),"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:08:02,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:09:11,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:10:07,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:11:05,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",20 - 25 cm,saudável,com machucados (cortes e rachaduras),"balanceada,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:11:43,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:12:16,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 13:12:50,Rua João Vieira de Camargo,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",10 - 15 cm,saudável,com machucados (cortes e rachaduras),balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/8/2023 15:53:07,Rua Francisco Rodrigues Júnior,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",20 - 25 cm,saudável,com machucados (cortes e rachaduras),balanceada,"De 2,0  até 2,5 m",calçada com desnível (urbanismo),inadequado (menor que um metro quadrado),Normal
10/8/2023 15:55:09,Rua Francisco Rodrigues Júnior,árvore,Oiti,Moquilea tomentosa Benth.,Nativa,"O ""Oiti"" produz frutos com polpa adocicada que atraem diversos animais silvestres.",25 - 30 cm,saudável,com machucados (cortes e rachaduras),balanceada,"De 2,0  até 2,5 m",calçada soerguida (árvore),inadequado (menor que um metro quadrado),Normal
10/7/2023 12:40:53,Rua João Vieira de Camargo,árvore,Paineira,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Nativa,"A ""Paineira"" tem tronco verde quando jovem (faz fotossíntese) e é cheio de espinhos cônicos para proteção.",20 - 25 cm,saudável,com gravuras e letras,balanceada,"De 2,0  até 2,5 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 11:20:48,Rua Vicente Eugênio Piedade,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",25 - 30 cm,saudável,com machucados (cortes e rachaduras),balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 16:15:27,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",Acima de 40 cm ,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
3/30/2024 16:16:54,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",Acima de 40 cm,saudável,adequado e sem vandalismo,Sem copa,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
3/30/2024 16:17:39,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",Acima de 40 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
3/30/2024 17:04:41,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,Sem copa,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:05:47,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:06:29,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 17:07:05,Avenida João Barth,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
5/7/2024 8:02:27,Rua Laura Calazans Luz de Moura,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
5/7/2024 8:03:30,Rua Laura Calazans Luz de Moura,árvore,Palmeira,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Exótica,"Esta ""Palmeira"" acumula folhas mortas formando uma ""saia"" característica, que serve de abrigo para animais.",35 - 40 cm,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
9/28/2023 15:38:57,Rua José Calazans Luz,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",20 - 25 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
9/28/2023 16:27:11,Rua José Calazans Luz,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",Acima de 45 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
9/28/2023 16:28:06,Rua José Calazans Luz,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",Acima de 40cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
9/28/2023 16:29:31,Rua José Calazans Luz,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",Acima de 40 cm,saudável,adequado e sem vandalismo,balanceada,"Acima de 3,0 m",sem restrições,adequado (ao menos metro quadrado ),Normal
10/7/2023 11:41:49,Rua Vicente Eugênio Piedade,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",Acima de 40 cm ,saudável,adequado e sem vandalismo,balanceada,"De 2,0  até 2,5 m",sem espaço suficiente,inadequado (menor que um metro quadrado),Normal
10/7/2023 11:43:12,Rua Vicente Eugênio Piedade,árvore,Palmeira imperial,Roystonea oleracea (Jacq.) O.F.Cook,Exótica,"A ""Palmeira-imperial"" pode atingir 40m de altura e foi introduzida no Brasil por D. João VI para ornamentar o Jardim Botânico do RJ.",Acima de 40 cm ,saudável,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
9/26/2023 16:13:05,Rua José Calazans Luz,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",35 - 40 cm,saudável,adequado e sem vandalismo,desbalanceada para a rua,"De 2,5 até 3,0 m",sem restrições,inadequado,destruição de calçada
9/28/2023 16:21:53,Rua José Calazans Luz,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",35 - 40 cm,saudável,com machucados (cortes),Desbalanço lateral,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/6/2023 17:44:07,Rua  Prof. Jair Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm,saudável,adequado e sem vandalismo,"tocando rede elétrica,  poda em V","De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/6/2023 18:28:11,Rua  Prof. Jair Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",30 - 35 cm,"Com podridão leve no tronco, com podridão em alguns galhos e/ou folhas",com gravuras e letras,Desbalanço lateral,"De 2,5 até 3,0 m",calçada com desnível (urbanismo),inadequado (menor que um metro quadrado),destruição de calçada
10/6/2023 18:37:49,Rua  Prof. Jair Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",35 - 40 cm,com podridão severa de tronco,adequado e sem vandalismo,balanceada,"De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
10/7/2023 11:36:47,Rua Vicente Eugênio Piedade,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",35 - 40 cm,saudável,adequado e sem vandalismo,"balanceada,  desbalanceada para o imóvel,  com cipó chumbo","De 2,5 até 3,0 m",sem restrições,inadequado (menor que um metro quadrado),destruição de calçada
10/7/2023 13:23:47,Rua João Vieira de Camargo,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",15 - 20 cm,saudável,com machucados (cortes e rachaduras),"desbalanceada para a rua,  tocando rede elétrica","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),destruição de calçada
3/30/2024 15:28:57,Avenida João Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm ,Com podridão mediana no tronco,"adequado e sem vandalismo, com machucados (cortes e rachaduras)","desbalanceada para a rua,  atrapalhando visão do trânsito","Acima de 3,0 m","calçada soerguida (árvore),  calçada com desnível (urbanismo)",ausente (colo soterrado),destruição de calçada
3/30/2024 15:31:06,Avenida João Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm,Com podridão leve no tronco,"adequado e sem vandalismo, com machucados (cortes e rachaduras)","desbalanceada para a rua,  atrapalhando visão do trânsito","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 15:37:38,Avenida João Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm ,Com podridão mediana no tronco,"adequado e sem vandalismo, com machucados (cortes e rachaduras)",desbalanceada para a rua,"Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 15:39:49,Avenida João Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm ,Com podridão leve no tronco,"adequado e sem vandalismo, com machucados (cortes e rachaduras)","desbalanceada para a rua,  com erva de passarinho","Acima de 3,0 m",sem restrições,inadequado (menor que um metro quadrado),Normal
3/30/2024 15:50:07,Avenida João Barth,árvore,Pata de vaca,Bauhinia forficata Link,Nativa,"A ""Pata-de-vaca"" tem folhas em formato de casco bovino e suas flores são melíferas.",Acima de 40 cm,Com podridão leve no tronco,"adequado e sem vandalismo, com machucados (cortes e rachaduras)","balanceada,  com erva de passarinho","Acima de 3,0 m",sem restrições,ausente (colo soterrado),Normal
